20111104T014428.939215,1,8,-13.3897,-10.2384,1.55846,3.79561,16.9269,35428
20111104T014428.939216,229,9,-14.0688,-9.95407,1.46387,3.75617,17.2956,35430
20111104T014428.939217,1,10,-13.0726,-10.2924,2.11235,3.80978,16.7711,35432
20111104T014428.939218,49,11,-13.815,-10.0776,2.05384,3.77063,17.2224,35434
20111104T014428.939220,1,14,-10.4256,-11.0913,1.19433,3.95926,15.2682,35438
20111104T014428.939222,1,17,-14.7537,-12.2222,0.563367,3.83236,19.1664,35442
20111104T014428.939223,1,19,-12.262,-10.4597,1.0002,3.84658,16.1475,35445
20111104T014428.939225,1,21,-14.0222,-9.97825,0.292185,3.75888,17.212,35448
20111104T014428.939226,62,22,-13.5371,-10.7088,0.988691,3.81205,17.2884,35450
20111104T014428.939226,39,23,-14.1811,-10.3944,0.909431,3.77295,17.6055,35452
20111104T014428.939227,112,24,-11.2542,-11.7263,-0.379056,3.94878,16.2569,35454
20111104T014428.939228,86,25,-11.7891,-11.3965,-0.478251,3.90882,16.4035,35456
20111104T014428.939228,1,26,-10.3547,-11.0646,0.140186,3.96146,15.154,35458
20111104T014428.939229,102,27,-11.0398,-10.9791,0.0603027,3.92293,15.5693,35460
20111104T014428.939231,74,30,-11.6551,-10.7603,0.00452501,3.88837,15.8621,35466
20111104T014428.939232,124,31,-12.3142,-10.5689,-0.100606,3.84961,16.2275,35468
20111104T014428.939233,218,0,-10.5548,-11.0188,1.72338,3.94983,15.3548,35470
20111104T014428.939234,142,1,-11.1026,-10.8256,1.66628,3.91305,15.5954,35472
20111104T014428.939234,170,2,-13.049,-10.344,-0.193214,3.81309,16.6521,35474
20111104T014428.939235,82,3,-13.7504,-10.0943,-0.273662,3.77366,17.0594,35476
20111104T014428.939236,169,4,-11.822,-10.6374,1.64988,3.87558,15.988,35478
20111104T014428.939236,135,5,-12.4594,-10.407,1.57595,3.83622,16.3097,35480
20111104T014428.939237,92,6,-11.5368,-10.686,2.15716,3.89002,15.872,35482
20111104T014428.939238,114,7,-12.2124,-10.4975,2.131,3.85036,16.2438,35484
20111104T014428.939239,1,8,-13.1035,-10.1502,1.53021,3.80189,16.6449,35486
20111104T014428.939239,102,9,-13.8683,-9.9438,1.44813,3.76246,17.1256,35488
20111104T014428.939240,178,10,-12.8452,-10.2444,2.08419,3.81606,16.5611,35490
20111104T014428.939241,47,11,-13.7418,-10.1571,2.05232,3.77692,17.2104,35492
20111104T014428.939242,1,13,-12.3395,-12.0006,0.682524,3.91189,17.2257,35495
20111104T014428.939243,169,14,-10.2867,-11.082,1.18543,3.96554,15.1662,35497
20111104T014428.939244,1,15,-12.4241,-12.4378,1.31105,3.92638,17.6283,35499
20111104T014428.939246,36,18,-11.5169,-10.7221,1.07093,3.89256,15.7712,35503
20111104T014428.939247,1,19,-12.1628,-10.5079,0.997101,3.85286,16.1035,35505
20111104T014428.939249,51,22,-13.5971,-10.8962,0.999375,3.81833,17.4524,35509
20111104T014428.939250,76,23,-14.2423,-10.5772,0.918828,3.77923,17.7635,35511
20111104T014428.939250,102,24,-11.3135,-11.9377,-0.381934,3.95507,16.4509,35513
20111104T014428.939251,87,25,-11.6901,-11.4438,-0.477462,3.9151,16.3655,35515
20111104T014428.939252,56,26,-10.3107,-11.1574,0.140883,3.96775,15.192,35517
20111104T014428.939252,137,27,-10.9269,-11.0043,0.0595137,3.92921,15.5073,35519
20111104T014428.939255,81,30,-11.5348,-10.7841,0.0038788,3.89466,15.7901,35525
20111104T014428.939255,128,31,-12.1947,-10.6002,-0.100766,3.8559,16.1575,35527
20111104T014428.939256,94,0,-10.4391,-11.0358,1.71514,3.95611,15.2868,35529
20111104T014428.939257,87,1,-11.0004,-10.8616,1.66073,3.91933,15.5474,35531
20111104T014428.939258,166,2,-12.9183,-10.3731,-0.192935,3.81937,16.5681,35533
20111104T014428.939258,74,3,-13.6369,-10.1436,-0.273168,3.77994,16.9974,35535
20111104T014428.939259,169,4,-11.7094,-10.67,1.64295,3.88186,15.926,35537
20111104T014428.939260,141,5,-12.3451,-10.4441,1.56923,3.84251,16.2457,35539
20111104T014428.939260,91,6,-11.4305,-10.7216,2.14935,3.8963,15.818,35541
20111104T014428.939261,112,7,-12.0894,-10.5247,2.12039,3.85664,16.1678,35543
20111104T014428.939262,166,8,-12.9128,-10.1327,1.51398,3.80818,16.4829,35545
20111104T014428.939263,87,10,-12.7913,-10.3336,2.08606,3.82235,16.5751,35548
20111104T014428.939264,40,11,-13.4807,-10.096,2.02077,3.7832,16.9624,35550
20111104T014428.939265,1,12,-10.4448,-11.0814,0.673377,3.95789,15.2422,35552
20111104T014428.939266,97,14,-10.2303,-11.1612,1.18718,3.97182,15.1862,35555
20111104T014428.939267,31,15,-12.4634,-12.6346,1.32486,3.93267,17.7963,35557
20111104T014428.939269,9,18,-11.4233,-10.7696,1.06818,3.89884,15.7352,35561
20111104T014428.939270,1,19,-12.0424,-10.5369,0.992028,3.85914,16.0315,35563
20111104T014428.939271,1,21,-15.366,-11.2254,0.337652,3.77145,19.032,35566
20111104T014428.939272,22,22,-14.0624,-11.4159,1.04432,3.82461,18.1424,35568
20111104T014428.939273,57,23,-14.2761,-10.742,0.926321,3.78552,17.8895,35570
20111104T014428.939274,81,24,-11.3816,-12.1621,-0.385051,3.96135,16.6609,35572
20111104T014428.939274,95,25,-11.6023,-11.5016,-0.477006,3.92139,16.3435,35574
20111104T014428.939275,35,26,-10.2256,-11.2057,0.140479,3.97403,15.17,35576
20111104T014428.939276,99,27,-10.8379,-11.0528,0.0591573,3.93549,15.4793,35578
20111104T014428.939278,88,30,-11.4494,-10.8398,0.0036634,3.90094,15.7661,35584
20111104T014428.939279,124,31,-12.0933,-10.6463,-0.100872,3.86218,16.1115,35586
20111104T014428.939279,170,0,-10.3519,-11.0823,1.71199,3.96239,15.2608,35588
20111104T014428.939280,141,1,-10.8883,-10.8871,1.65356,3.92561,15.4854,35590
20111104T014428.939281,167,2,-12.8188,-10.4263,-0.192789,3.82566,16.5241,35592
20111104T014428.939282,79,3,-13.5457,-10.2086,-0.272897,3.78622,16.9634,35594
20111104T014428.939282,162,4,-11.6057,-10.7096,1.63737,3.88814,15.876,35596
20111104T014428.939283,140,5,-12.2354,-10.484,1.56314,3.84879,16.1877,35598
20111104T014428.939284,95,6,-11.3199,-10.7523,2.14068,3.90258,15.758,35600
20111104T014428.939284,99,7,-11.9799,-10.5625,2.1123,3.86292,16.1098,35602
20111104T014428.939285,177,8,-12.9158,-10.267,1.5226,3.81446,16.5689,35604
20111104T014428.939286,35,9,-14.2783,-10.511,1.50997,3.77502,17.7936,35606
20111104T014428.939287,148,10,-12.6511,-10.3522,2.07292,3.82863,16.4771,35608
20111104T014428.939287,85,11,-13.3663,-10.1422,2.01263,3.78948,16.8984,35610
20111104T014428.939288,1,12,-10.3723,-11.1439,0.673164,3.96417,15.2382,35612
20111104T014428.939290,130,14,-10.1239,-11.1853,1.18247,3.97811,15.1322,35615
20111104T014428.939292,1,18,-13.2857,-12.6888,1.27352,3.90512,18.4152,35620
20111104T014428.939293,1,19,-11.97,-10.6071,0.991464,3.86543,16.0235,35622
20111104T014428.939295,1,22,-12.6244,-10.3782,0.928758,3.83089,16.3684,35626
20111104T014428.939296,47,23,-13.3899,-10.209,0.865065,3.7918,16.8595,35628
20111104T014428.939297,113,24,-11.4459,-12.3863,-0.388137,3.96763,16.8689,35630
20111104T014428.939298,99,25,-11.4987,-11.5432,-0.476092,3.92767,16.2995,35632
20111104T014428.939298,1,26,-10.1216,-11.2325,0.139562,3.98031,15.12,35634
20111104T014428.939299,140,27,-10.725,-11.0762,0.0583683,3.94178,15.4173,35636
20111104T014428.939301,74,30,-11.3219,-10.8547,0.00292743,3.90722,15.6841,35642
20111104T014428.939302,125,31,-11.9798,-10.6808,-0.101014,3.86846,16.0495,35644
20111104T014428.939303,135,0,-10.2525,-11.115,1.70666,3.96868,15.2168,35646
20111104T014428.939303,89,1,-10.7973,-10.9327,1.64986,3.9319,15.4534,35648
20111104T014428.939304,164,2,-12.696,-10.4595,-0.192543,3.83194,16.4501,35650
20111104T014428.939305,73,3,-13.4543,-10.2729,-0.272627,3.79251,16.9294,35652
20111104T014428.939306,172,4,-11.5019,-10.7483,1.63178,3.89443,15.826,35654
20111104T014428.939306,140,5,-12.1287,-10.5255,1.55747,3.85507,16.1337,35656
20111104T014428.939307,92,6,-11.2179,-10.7902,2.13375,3.90887,15.71,35658
20111104T014428.939308,118,7,-11.8793,-10.6073,2.10588,3.86921,16.0638,35660
20111104T014428.939309,164,8,-12.817,-10.3204,1.51819,3.82074,16.5249,35662
20111104T014428.939309,21,9,-14.0938,-10.5125,1.49627,3.78131,17.6456,35664
20111104T014428.939310,97,10,-12.5568,-10.4074,2.06783,3.83491,16.4391,35666
20111104T014428.939311,50,11,-13.3921,-10.2948,2.02713,3.79576,17.0124,35668
20111104T014428.939311,169,12,-10.2427,-11.144,0.668482,3.97046,15.1502,35670
20111104T014428.939313,100,14,-10.0296,-11.2219,1.17933,3.98439,15.0962,35673
20111104T014428.939314,1,16,-12.2135,-11.4701,0.582861,3.89683,16.7647,35677
20111104T014428.939316,53,18,-13.1671,-12.7346,1.26938,3.91141,18.3612,35680
20111104T014428.939317,1,19,-11.8466,-10.6315,0.98611,3.87171,15.9475,35682
20111104T014428.939319,1,22,-12.2433,-10.1938,0.901919,3.83718,15.9564,35686
20111104T014428.939319,71,23,-13.4426,-10.3831,0.873867,3.79808,17.0075,35688
20111104T014428.939320,74,24,-11.5388,-12.6457,-0.391906,3.97392,17.1229,35690
20111104T014428.939321,91,25,-11.4105,-11.5995,-0.475636,3.93395,16.2775,35692
20111104T014428.939322,1,26,-10.0269,-11.269,0.138902,3.9866,15.084,35694
20111104T014428.939322,105,27,-10.6345,-11.1217,0.0579865,3.94806,15.3873,35696
20111104T014428.939325,84,30,-11.2205,-10.8935,0.00251457,3.91351,15.6381,35702
20111104T014428.939325,126,31,-11.8723,-10.7198,-0.101138,3.87475,15.9955,35704
20111104T014428.939487,132,0,-10.1666,-11.1265,1.7006,3.97339,15.1668,35706
20111104T014428.939488,117,1,-10.7067,-10.9437,1.64339,3.93661,15.3974,35708
20111104T014428.939489,172,2,-12.5989,-10.4795,-0.192336,3.83665,16.3881,35710
20111104T014428.939489,79,3,-13.4152,-10.3435,-0.272722,3.79722,16.9414,35712
20111104T014428.939490,168,4,-11.4136,-10.7669,1.62597,3.89914,15.774,35714
20111104T014428.939491,142,5,-12.031,-10.5406,1.55074,3.85979,16.0697,35716
20111104T014428.939492,95,6,-11.14,-10.8167,2.12826,3.91358,15.672,35718
20111104T014428.939492,86,7,-11.7923,-10.63,2.0989,3.87392,16.0138,35720
20111104T014428.939493,170,8,-12.7158,-10.338,1.51138,3.82545,16.4569,35722
20111104T014428.939494,110,10,-12.453,-10.4206,2.05817,3.83963,16.3671,35725
20111104T014428.939495,39,11,-13.0987,-10.1683,1.98745,3.80048,16.7004,35727
20111104T014428.939496,115,12,-10.1833,-11.1848,0.66795,3.97517,15.1402,35729
20111104T014428.939497,1,13,-11.4581,-11.6826,0.642051,3.93545,16.3757,35731
20111104T014428.939497,130,14,-9.9423,-11.2302,1.17479,3.9891,15.0442,35733
20111104T014428.939499,33,16,-13.3586,-12.6673,0.654039,3.90154,18.4207,35736
20111104T014428.939500,51,18,-13.0556,-12.7463,1.26386,3.91612,18.2892,35740
20111104T014428.939503,189,22,-12.395,-10.4199,0.918986,3.84189,16.2184,35745
20111104T014428.939504,56,23,-13.4928,-10.5236,0.881361,3.8028,17.1335,35747
20111104T014428.939505,73,25,-11.3613,-11.6589,-0.475802,3.93867,16.2855,35750
20111104T014428.939506,1,26,-9.93674,-11.274,0.137874,3.99131,15.028,35752
20111104T014428.939507,103,27,-10.5448,-11.1325,0.0572993,3.95277,15.3333,35754
20111104T014428.939509,86,30,-11.1348,-10.9127,0.00208377,3.91822,15.5901,35760
20111104T014428.939510,130,31,-11.7817,-10.7393,-0.101262,3.87946,15.9415,35762
20111104T014428.939510,137,0,-10.0739,-11.1651,1.69649,3.97967,15.1328,35764
20111104T014428.939511,84,1,-10.617,-10.9894,1.63992,3.94289,15.3674,35766
20111104T014428.939512,171,2,-12.487,-10.5197,-0.192137,3.84293,16.3281,35768
20111104T014428.939513,87,3,-13.4667,-10.5186,-0.2739,3.8035,17.0894,35770
20111104T014428.939513,167,4,-11.3098,-10.804,1.62038,3.90542,15.724,35772
20111104T014428.939514,138,5,-11.9303,-10.5857,1.54591,3.86607,16.0237,35774
20111104T014428.939515,99,6,-11.0394,-10.8546,2.12161,3.91986,15.626,35776
20111104T014428.939516,144,7,-11.6623,-10.6466,2.08689,3.8802,15.9278,35778
20111104T014428.939516,167,8,-12.5999,-10.3758,1.50477,3.83174,16.3909,35780
20111104T014428.939517,1,9,-13.277,-10.1337,1.41444,3.7923,16.7616,35782
20111104T014428.939518,126,10,-12.3435,-10.4615,2.05039,3.84591,16.3091,35784
20111104T014428.939519,1,11,-12.9363,-10.1733,1.97142,3.80676,16.5744,35786
20111104T014428.939519,112,12,-10.0995,-11.2337,0.666886,3.98145,15.1202,35788
20111104T014428.939521,103,14,-9.85976,-11.2789,1.17322,3.99538,15.0262,35791
20111104T014428.939521,1,15,-10.4774,-11.1383,1.1224,3.95623,15.3323,35793
20111104T014428.939523,1,17,-11.9041,-10.614,0.44587,3.86849,15.9544,35796
20111104T014428.939524,1,19,-12.0601,-11.0641,1.01782,3.8827,16.3975,35799
20111104T014428.939525,1,20,-14.7924,-12.2289,0.471813,3.83346,19.198,35801
20111104T014428.939527,254,22,-12.4462,-10.5974,0.929019,3.84817,16.3724,35804
20111104T014428.939527,52,23,-13.5628,-10.7157,0.891709,3.80908,17.3075,35806
20111104T014428.939529,85,25,-11.5142,-11.9646,-0.482568,3.94495,16.6115,35810
20111104T014428.939529,1,26,-9.84081,-11.3075,0.137177,3.99759,14.99,35812
20111104T014428.939530,134,27,-10.4377,-11.1592,0.0566121,3.95906,15.2793,35814
20111104T014428.939532,77,30,-11.0349,-10.9514,0.00168886,3.9245,15.5461,35820
20111104T014428.939533,129,31,-11.6669,-10.7697,-0.101409,3.88574,15.8775,35822
20111104T014428.939534,135,0,-9.97589,-11.197,1.6914,3.98596,15.0908,35824
20111104T014428.939535,80,1,-10.5066,-11.0128,1.63298,3.94917,15.3074,35826
20111104T014428.939535,170,2,-12.3857,-10.5681,-0.191984,3.84922,16.2821,35828
20111104T014428.939536,104,3,-13.4317,-10.6278,-0.274219,3.80978,17.1294,35830
20111104T014428.939537,173,4,-11.2103,-10.8444,1.61546,3.91171,15.68,35832
20111104T014428.939537,145,5,-11.8162,-10.618,1.53919,3.87235,15.9597,35834
20111104T014428.939538,85,6,-10.943,-10.8958,2.11583,3.92615,15.586,35836
20111104T014428.939539,89,7,-11.5821,-10.7076,2.08438,3.88649,15.9098,35838
20111104T014428.939540,170,8,-12.481,-10.4101,1.49775,3.83802,16.3209,35840
20111104T014428.939540,172,9,-13.0853,-10.1184,1.39944,3.79859,16.5996,35842
20111104T014428.939541,101,10,-12.2384,-10.5052,2.04342,3.85219,16.2571,35844
20111104T014428.939542,1,11,-12.8923,-10.2704,1.97473,3.81304,16.6004,35846
20111104T014428.939543,107,12,-9.99433,-11.258,0.664119,3.98773,15.0682,35848
20111104T014428.939544,135,14,-9.74841,-11.2939,1.16781,4.00167,14.9642,35851
20111104T014428.939545,152,15,-10.3162,-11.1062,1.11139,3.96251,15.1983,35853
20111104T014428.939545,1,16,-12.3426,-12.0002,0.602632,3.91411,17.2247,35855
20111104T014428.939548,1,19,-12.144,-11.2821,1.03261,3.88899,16.6075,35859
20111104T014428.939548,1,20,-13.9466,-11.6766,0.439933,3.83975,18.194,35861
20111104T014428.939550,244,22,-12.2073,-10.5266,0.914166,3.85446,16.1444,35864
20111104T014428.939551,70,23,-13.6106,-10.8929,0.90051,3.81536,17.4555,35866
20111104T014428.939553,1,26,-9.74354,-11.3388,0.136443,4.00387,14.95,35872
20111104T014428.939553,97,27,-10.3443,-11.1996,0.0561794,3.96534,15.2453,35874
20111104T014428.939556,94,30,-10.9363,-10.9907,0.0013119,3.93078,15.5041,35880
20111104T014428.939556,122,31,-11.5698,-10.8155,-0.101501,3.89203,15.8375,35882
20111104T014428.939557,135,0,-9.88832,-11.24,1.68825,3.99224,15.0648,35884
20111104T014428.939558,150,1,-10.4085,-11.0483,1.62813,3.95546,15.2654,35886
20111104T014428.939559,176,2,-12.2662,-10.5998,-0.191751,3.8555,16.2121,35888
20111104T014428.939559,84,3,-13.2397,-10.612,-0.272945,3.81607,16.9694,35890
20111104T014428.939560,172,4,-11.1037,-10.877,1.60942,3.91799,15.626,35892
20111104T014428.939561,141,5,-11.7109,-10.6573,1.53373,3.87864,15.9077,35894
20111104T014428.939561,96,6,-10.8339,-10.9235,2.10745,3.93243,15.528,35896
20111104T014428.939562,118,7,-11.4582,-10.7274,2.07349,3.89277,15.8318,35898
20111104T014428.939563,164,8,-12.3759,-10.4549,1.49255,3.8443,16.2689,35900
20111104T014428.939564,114,9,-13.0544,-10.2261,1.40333,3.80487,16.6416,35902
20111104T014428.939564,135,10,-12.1199,-10.5363,2.03403,3.85847,16.1871,35904
20111104T014428.939565,164,11,-12.7286,-10.2716,1.95845,3.81933,16.4724,35906
20111104T014428.939566,113,12,-9.90368,-11.2981,0.662522,3.99402,15.0382,35908
20111104T014428.939567,1,13,-10.4818,-11.1,0.589769,3.9543,15.2777,35910
20111104T014428.939567,107,14,-9.66951,-11.3458,1.16677,4.00795,14.9522,35912
20111104T014428.939568,69,15,-10.2422,-11.1664,1.1109,3.96879,15.1923,35914
20111104T014428.939571,1,19,-13.2949,-12.505,1.15098,3.89527,18.2875,35919
20111104T014428.939573,211,22,-12.0943,-10.5623,0.910127,3.86074,16.0824,35923
20111104T014428.939574,38,23,-14.6317,-11.8595,0.984009,3.82165,18.8595,35925
20111104T014428.939576,1,26,-9.63852,-11.3601,0.135489,4.01016,14.898,35931
20111104T014428.939577,130,27,-10.2359,-11.2231,0.0554667,3.97162,15.1893,35933
20111104T014428.939579,80,30,-10.832,-11.0235,0.000863145,3.93707,15.4541,35939
20111104T014428.939580,129,31,-11.4696,-10.8578,-0.101602,3.89831,15.7935,35941
20111104T014428.939580,140,0,-9.7967,-11.2779,1.68437,3.99852,15.0328,35943
20111104T014428.939581,75,1,-10.3159,-11.0888,1.6242,3.96174,15.2314,35945
20111104T014428.939582,172,2,-12.1557,-10.6384,-0.191558,3.86178,16.1541,35947
20111104T014428.939583,102,3,-13.078,-10.6182,-0.271974,3.82235,16.8474,35949
20111104T014428.939583,172,4,-10.9971,-10.9088,1.60339,3.92427,15.572,35951
20111104T014428.939584,141,5,-11.6042,-10.6943,1.52806,3.88492,15.8537,35953
20111104T014428.939585,99,6,-10.7222,-10.9475,2.09849,3.93871,15.466,35955
20111104T014428.939585,89,7,-11.3618,-10.772,2.06791,3.89905,15.7918,35957
20111104T014428.939586,174,8,-12.2601,-10.4897,1.48593,3.85059,16.2029,35959
20111104T014428.939587,111,9,-12.929,-10.2598,1.39611,3.81115,16.5636,35961
20111104T014428.939588,90,10,-12.0148,-10.5781,2.02706,3.86476,16.1351,35963
20111104T014428.939588,83,11,-12.63,-10.3238,1.95285,3.82561,16.4284,35965
20111104T014428.939589,110,12,-9.80378,-11.3268,0.660181,4.0003,14.9942,35967
20111104T014428.939590,1,13,-10.3955,-11.1482,0.588626,3.96058,15.2537,35969
20111104T014428.939591,102,14,-9.57114,-11.3743,1.16311,4.01423,14.9102,35971
20111104T014428.939591,145,15,-10.1289,-11.1833,1.10564,3.97508,15.1283,35973
20111104T014428.939594,117,19,-13.3144,-12.6817,1.16056,3.90155,18.4235,35978
20111104T014428.939597,15,23,-12.6186,-10.3634,0.834735,3.82793,16.3495,35983
20111104T014428.939599,1,26,-9.57465,-11.4296,0.13571,4.01644,14.91,35989
20111104T014428.939600,93,27,-10.1518,-11.2723,0.0552122,3.97791,15.1693,35991
20111104T014428.939602,80,30,-10.7361,-11.064,0.000522089,3.94335,15.4161,35997
20111104T014428.939603,124,31,-11.3607,-10.891,-0.10173,3.90459,15.7375,35999
20111104T014428.939604,146,0,-9.69596,-11.3046,1.6788,4.00481,14.9868,36001
20111104T014428.939604,130,1,-10.2096,-11.1139,1.61795,3.96802,15.1774,36003
20111104T014428.939605,178,2,-12.0468,-10.6774,-0.191372,3.86807,16.0981,36005
20111104T014428.939606,104,3,-12.9275,-10.6317,-0.271114,3.82863,16.7394,36007
20111104T014428.939607,176,4,-10.9031,-10.9523,1.59937,3.93055,15.536,36009
20111104T014428.939607,146,5,-11.4989,-10.7318,1.52259,3.8912,15.8017,36011
20111104T014428.939608,89,6,-10.6354,-10.9961,2.09473,3.945,15.44,36013
20111104T014428.939609,116,7,-11.2524,-10.8034,2.05981,3.90533,15.7338,36015
20111104T014428.939610,175,8,-12.1549,-10.5326,1.48073,3.85687,16.1509,36017
20111104T014428.939610,112,9,-12.8177,-10.3034,1.39055,3.81744,16.5036,36019
20111104T014428.939611,96,10,-11.9008,-10.6112,2.01848,3.87104,16.0711,36021
20111104T014428.939612,139,11,-12.5159,-10.3625,1.94471,3.83189,16.3644,36023
20111104T014428.939612,111,12,-9.71428,-11.3669,0.658691,4.00658,14.9662,36025
20111104T014428.939613,155,13,-10.2724,-11.156,0.584912,3.96686,15.1757,36027
20111104T014428.939614,137,14,-9.46771,-11.3958,1.15874,4.02052,14.8602,36029
20111104T014428.939615,78,15,-10.0345,-11.22,1.10268,3.98136,15.0923,36031
20111104T014428.939618,52,19,-13.1927,-12.725,1.15647,3.90784,18.3655,36037
20111104T014428.939618,1,20,-12.9088,-11.2267,0.405577,3.8586,17.112,36039
20111104T014428.939620,1,23,-12.7038,-10.5674,0.846391,3.83421,16.5455,36043
20111104T014428.939623,76,26,-9.46956,-11.4495,0.134756,4.02272,14.858,36049
20111104T014428.939623,132,27,-10.0488,-11.3001,0.0546014,3.98419,15.1213,36051
20111104T014428.939626,83,30,-10.6346,-11.098,0.000109231,3.94963,15.3701,36057
20111104T014428.939626,126,31,-11.2575,-10.9287,-0.10184,3.91088,15.6895,36059
20111104T014428.939775,136,0,-9.61179,-11.3138,1.67298,4.00952,14.9388,36061
20111104T014428.939776,82,1,-10.1304,-11.1325,1.61333,3.97274,15.1374,36063
20111104T014428.939777,175,2,-11.9487,-10.6913,-0.191159,3.87278,16.0341,36065
20111104T014428.939777,112,3,-12.8619,-10.6797,-0.270955,3.83335,16.7194,36067
20111104T014428.939778,176,4,-10.8124,-10.9638,1.59311,3.93527,15.48,36069
20111104T014428.939779,148,5,-11.4048,-10.745,1.51629,3.89591,15.7417,36071
20111104T014428.939780,77,6,-10.5438,-11.0046,2.08635,3.94971,15.382,36073
20111104T014428.939780,91,7,-11.1615,-10.8178,2.05199,3.91005,15.6778,36075
20111104T014428.939781,176,8,-12.0528,-10.5438,1.47371,3.86158,16.0809,36077
20111104T014428.939782,114,9,-12.7164,-10.3211,1.38426,3.82215,16.4356,36079
20111104T014428.939782,121,10,-11.8021,-10.6233,2.00963,3.87575,16.0051,36081
20111104T014428.939783,86,11,-12.4182,-10.3807,1.93657,3.83661,16.3004,36083
20111104T014428.939784,110,12,-9.63098,-11.3774,0.656244,4.0113,14.9202,36085
20111104T014428.939785,73,13,-10.2049,-11.1881,0.583865,3.97158,15.1537,36087
20111104T014428.939785,111,14,-9.39747,-11.4203,1.15648,4.02523,14.8342,36089
20111104T014428.939786,124,15,-9.95239,-11.2344,1.09907,3.98607,15.0483,36091
20111104T014428.939787,1,16,-11.4359,-11.6537,0.564464,3.93767,16.3367,36093
20111104T014428.939788,1,17,-13.3041,-12.5905,0.532566,3.89833,18.3244,36095
20111104T014428.939789,51,19,-12.938,-12.598,1.13731,3.91255,18.0935,36099
20111104T014428.939791,40,22,-13.1506,-11.8943,1.01944,3.87802,17.7604,36103
20111104T014428.939792,61,23,-12.784,-10.7361,0.856501,3.83892,16.7155,36105
20111104T014428.939794,118,26,-9.39526,-11.4692,0.134169,4.02744,14.826,36111
20111104T014428.939795,96,27,-9.97294,-11.3218,0.0541687,3.9889,15.0873,36113
20111104T014428.939797,80,30,-10.5492,-11.1131,-0.000321576,3.95435,15.3221,36118
20111104T014428.939798,125,31,-11.1716,-10.9481,-0.10195,3.91559,15.6415,36120
20111104T014428.939798,139,0,-9.52523,-11.3557,1.67008,4.0158,14.9148,36122
20111104T014428.939799,132,1,-10.0323,-11.165,1.60847,3.97902,15.0954,36124
20111104T014428.939800,172,2,-11.8443,-10.7326,-0.190993,3.87906,15.9841,36126
20111104T014428.939801,103,3,-12.7026,-10.6832,-0.269999,3.83963,16.5994,36128
20111104T014428.939801,168,4,-10.7142,-11.0016,1.58841,3.94155,15.438,36130
20111104T014428.939802,143,5,-11.3111,-10.7917,1.51251,3.9022,15.7057,36132
20111104T014428.939803,146,6,-10.4459,-11.0404,2.08028,3.95599,15.34,36134
20111104T014428.939804,123,7,-11.0636,-10.8586,2.04613,3.91633,15.6358,36136
20111104T014428.939804,177,8,-11.9432,-10.581,1.4679,3.86787,16.0229,36138
20111104T014428.939805,116,9,-12.5974,-10.3566,1.37778,3.82843,16.3656,36140
20111104T014428.939806,102,10,-11.7015,-10.6665,2.00346,3.88204,15.9591,36142
20111104T014428.939807,136,11,-12.286,-10.4022,1.92538,3.84289,16.2124,36144
20111104T014428.939807,111,12,-9.53373,-11.407,0.654115,4.01758,14.8802,36146
20111104T014428.939808,117,13,-10.0982,-11.212,0.581293,3.97786,15.0997,36148
20111104T014428.939809,107,14,-9.30672,-11.4559,1.15386,4.03151,14.8042,36150
20111104T014428.939809,74,15,-9.86583,-11.2787,1.0971,3.99236,15.0243,36152
20111104T014428.939812,99,18,-10.4807,-11.1338,1.03676,3.95853,15.3252,36156
20111104T014428.939812,55,19,-12.9738,-12.7924,1.14872,3.91883,18.2555,36158
20111104T014428.939814,1,21,-12.6189,-10.4316,0.27125,3.83114,16.374,36161
20111104T014428.939815,54,22,-13.2138,-12.1036,1.03169,3.8843,17.9484,36163
20111104T014428.939815,75,23,-12.835,-10.917,0.865779,3.84521,16.8715,36165
20111104T014428.939817,110,26,-9.30042,-11.5,0.133508,4.03372,14.79,36171
20111104T014428.939818,129,27,-9.87269,-11.3511,0.0536087,3.99518,15.0433,36173
20111104T014428.939820,76,30,-10.4423,-11.1397,-0.000806235,3.96063,15.2681,36178
20111104T014428.939821,128,31,-11.0585,-10.9745,-0.102093,3.92187,15.5795,36180
20111104T014428.939822,146,0,-9.42714,-11.3832,1.66499,4.02208,14.8728,36182
20111104T014428.939823,80,1,-9.94083,-11.204,1.60477,3.9853,15.0634,36184
20111104T014428.939823,176,2,-11.7324,-10.7662,-0.190794,3.88535,15.9241,36186
20111104T014428.939824,98,3,-12.5011,-10.6489,-0.268598,3.84591,16.4234,36188
20111104T014428.939825,179,4,-10.6077,-11.03,1.58238,3.94783,15.384,36190
20111104T014428.939825,149,5,-11.1958,-10.817,1.50558,3.90848,15.6397,36192
20111104T014428.939826,77,6,-10.3601,-11.0885,2.07681,3.96227,15.316,36194
20111104T014428.939827,89,7,-10.9529,-10.8861,2.03776,3.92261,15.5758,36196
20111104T014428.939828,177,8,-11.8365,-10.6199,1.46249,3.87415,15.9689,36198
20111104T014428.939828,115,9,-12.4876,-10.3986,1.37241,3.83471,16.3076,36200
20111104T014428.939829,102,10,-11.5921,-10.7008,1.99568,3.88832,15.9011,36202
20111104T014428.939830,87,11,-12.1933,-10.456,1.9208,3.84917,16.1764,36204
20111104T014428.939831,118,12,-9.4403,-11.4405,0.652306,4.02386,14.8462,36206
20111104T014428.939831,95,13,-10.005,-11.2498,0.579674,3.98414,15.0657,36208
